ID Empresa:,,,,,,,,,,,
RFC:,,,,,,,,,,,
Folio:,,,,,,,,,,,
Fecha Inicial:,,,,,,,,,,,
Fecha Final:,,,,,,,,,,,
Pagos,,,,,,,,,Factura,,
ID,Usuario,Fecha de elaboración,Tipo de factura,Importe,Conceptos,Empresa,Serie,Rfc,Folio,Fecha de factura,Estatus
1163,g.velazquez004,07/06/2016,FACTURA,56724,"CURSO DE CAPACITACIÓN, CURSO DE ESTADÍSTICA COMPRAS.. ",EBC,EMP,RSE9407206P7,82986,07/06/2016,FACTURADO
245,g.velazquez004,07/06/2016,FACTURA,306936,"IMPARTICIÓN DEL PROGRAMA DE CAPACITACIÓN PPG, 1 GRUPO.. ",EBC,EMP,OWI010726LC1,82979,07/06/2016,FACTURADO
245,g.velazquez004,07/06/2016,FACTURA,76560,"IMPARTICIÓN DEL PROGRAMA DE CAPACITACIÓN LTO PRESENCIAL , 1 GRUPO.. ",EBC,EMP,OWI010726LC1,82978,07/06/2016,FACTURADO
245,g.velazquez004,06/06/2016,FACTURA,178083.2,"OPERACIÓN DE CAPACITACIÓN GEFE VIRTUAL, 2 GRUPOS, 3 DE 3.. ",EBC,EMP,OWI010726LC1,82872,06/06/2016,FACTURADO
1162,g.velazquez004,06/06/2016,FACTURA,52200,CURSO DE PLANEACIÓN FINANCIERA Y PRESUPUESTOS.. ,EBC,EMP,CEF070115CA6,82871,06/06/2016,FACTURADO
1070,g.velazquez004,02/06/2016,FACTURA,10000,CURSO DE CAPACITACIÓN: CONTABILIDAD PARA NO CONTADORES.. ,EBC,EMP,DABP550625LS4,82630,02/06/2016,FACTURADO
1070,g.velazquez004,02/06/2016,FACTURA,5000,CURSO DE CAPACITACIÓN: CONTABILIDAD PARA NO CONTADORES.. ,EBC,EMP,DABP550625LS4,82629,02/06/2016,FACTURADO
210,g.velazquez004,02/06/2016,FACTURA,3500,ESTA FACTURA SUSTITUYE AL FOLIO EMP68214 DE FECHA 03-08-15 POR CONCEPTO DE: SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,82623,02/06/2016,FACTURADO
1007,g.velazquez004,01/06/2016,FACTURA,20462.4,"CURSO: ""MANEJO DEL CAMBIO"".. ",EBC,EMP,PPI110628I27,82504,01/06/2016,FACTURADO
1140,g.velazquez004,01/06/2016,FACTURA,48720,"Esta factura sustituye al folio EMP82023 de fecha 26-05-2016 por concepto de: S030400001 CURSO: ""PLANEACIÓN, PROGRAMACIÓN Y PRESUPUESTO DEL GASTO PÚBLICO"", LOS DÍAS 18,20,22,25,27,29 DE ABRIL DE 2016, 2 Y 4 DE MAYO DE 2016, DE 9:00 A 11:30 HRS. DURACIÓN TOTAL: 20 HORAS.. ",EBC,EMP,HCD1108216E6,82503,01/06/2016,CANCELADO
464,g.velazquez004,31/05/2016,FACTURA,194880,IMPARTICIÓN DE PROGRAMA DE FORMACIÓN INSTITUCIONAL: MÓDULO 10. ,EBC,EMP,ARG990409TB3,82424,31/05/2016,FACTURADO
1151,g.velazquez004,31/05/2016,FACTURA,69600,"CURSO: RECLUTAMIENTO Y SELECCIÓN MASIVO, DURACIÓN TOTAL: 24 HORAS, FECHAS: 16, 17 Y 24 DE MAYO. . ",EBC,EMP,INE140404NI0,82404,31/05/2016,FACTURADO
1140,g.velazquez004,26/05/2016,FACTURA,48720,"S03040001 CURSO: ""PLANEACIÓN, PROGRAMACIÓN Y PRESUPUESTO DEL GASTO PÚBLICO"" LOS DÍAS 18,20,22,25,27,29 DE ABRIL DE 2016, 2 Y 4 DE MAYO DE 2016, DE 9:00 A 11:30 HRS. DURACIÓN TOTAL 20 HORAS.. ",EBC,EMP,HCD1108216E6,82023,26/05/2016,CANCELADO
98,g.velazquez004,24/05/2016,FACTURA,74240,"CURSO-TALLER: PRESENTACIONES DE ALTO IMPACTO, DURACIÓN TOTAL: 16 HORAS, 17,18, 24 Y 25 DE MAYO 2016.. ",EBC,EMP,AXX970225GL0,81712,24/05/2016,FACTURADO
35,g.velazquez004,16/05/2016,FACTURA,56582.19,IMPARTICIÓN DE MATERIA G1 MÓDULO 19 HERRAMIENTAS DE MS OFFICE-EXCEL. ,EBC,EMP,DOC960723EK2,79983,16/05/2016,FACTURADO
35,g.velazquez004,16/05/2016,FACTURA,113164.38,IMPARTICIÓN DE MATERIA G3 MÓDULO 15 HERRAMIENTAS QUE SE EMPLEAN EN LC.. IMPARTICIÓN DE MATERIA G2 MÓDULO 19 HERRAMIENTAS DE MS OFFICE-EXCEL.. ,EBC,EMP,DOC960723EK2,79982,16/05/2016,FACTURADO
35,g.velazquez004,16/05/2016,FACTURA,169746.57,IMPARTICIÓN DE MATERIA G3 MÓDULO 14 ASPECTOS LEGALES.. IMPARTICIÓN DE MATERIA G1 MÓDULO 18 COACHING.. IMPARTICIÓN DE MATERIA G2 MÓDULO 18 COACHING.. ,EBC,EMP,DOC960723EK2,79980,16/05/2016,FACTURADO
245,g.velazquez004,11/05/2016,FACTURA,58000,"OPERACIÓN DE CAPACITACIÓN GEFE VIRTUAL, 2 GRUPOS, 2 DE 3.. ",EBC,EMP,OWI010726LC1,79294,11/05/2016,FACTURADO
464,g.velazquez004,11/05/2016,FACTURA,194880,"IMPARTICIÓN DE PROGRAMA DE FORMACIÓN INSTITUCIONAL ""MÓDULO 9"".. ",EBC,EMP,ARG990409TB3,79293,11/05/2016,FACTURADO
1112,g.velazquez004,11/05/2016,FACTURA,24128,"TALLER ""CONTROL INTERNO"".. ",EBC,EMP,OCM080225PA5,79292,11/05/2016,FACTURADO
1111,g.velazquez004,10/05/2016,FACTURA,55680,Curso de Finanzas para no Financieros 20 personas.. ,EBC,EMP,LMS011201U16,79203,10/05/2016,FACTURADO
1070,g.velazquez004,09/05/2016,FACTURA,5000,CURSO DE CAPACITACIÓN: CONTABILIDAD PARA NO CONTADORES.. ,EBC,EMP,DABP550625LS4,79107,09/05/2016,FACTURADO
1070,g.velazquez004,09/05/2016,FACTURA,10000,CURSO DE CAPACITACIÓN: CONTABILIDAD PARA NO CONTADORES.. ,EBC,EMP,DABP550625LS4,79106,09/05/2016,FACTURADO
568,g.velazquez004,09/05/2016,FACTURA,20880,5 Asesorías de Auditoria y Control Interno.. ,EBC,EMP,SPK090225B28,79105,09/05/2016,FACTURADO
1107,g.velazquez004,06/05/2016,FACTURA,20300,TALLER DE LECTURA RÁPIDA Y COMPRENSIÓN DE TEXTOS PARA 15 PARTICIPANTES.. ,EBC,EMP,CCU910805CP8,78986,06/05/2016,FACTURADO
1070,g.velazquez004,05/05/2016,FACTURA,5000,Esta factura sustituye al folio EMP76830 de fecha 19-04-16 por concepto de: Curso de Capacitación: Contabilidad para no contadores.. ,EBC,EMP,DABP550625LS4,78855,05/05/2016,FACTURADO
67,g.velazquez004,03/05/2016,FACTURA,41820.75,"Desarrollo de artículos 2016, entrega 4 de 11.. ",EBC,EMP,AME860107KD9,78626,03/05/2016,FACTURADO
1065,g.velazquez004,03/05/2016,FACTURA,52200,Impartición de curso de preparación para examen CENEVAL(Preparatoria) a 10 participantes de IMMEX.. ,EBC,EMP,IMM861215HH0,78621,03/05/2016,FACTURADO
3,g.velazquez004,28/04/2016,FACTURA,5220,Aplicación de 1 evaluación de potencial.. ,EBC,EMP,AAC030707E87,78344,28/04/2016,FACTURADO
1091,g.velazquez004,28/04/2016,FACTURA,20300,SERVICIO DE CAPACITACIÓN. ,EBC,EMP,SAAG750712AK6,78284,28/04/2016,FACTURADO
76,g.velazquez004,22/04/2016,FACTURA,116000,Asesoría para la generación de estrategia EndoMKT.. ,EBC,EMP,SAM011217V64,77607,22/04/2016,FACTURADO
1076,g.velazquez004,22/04/2016,FACTURA,39996.8,"Impartición de ""Taller en técnicas de cobranza efectivas"".. ",EBC,EMP,FRU021226V91,77606,22/04/2016,FACTURADO
76,g.velazquez004,20/04/2016,FACTURA,47573.34,Asesoría para la generación de estrategia de Endomkt.. ,EBC,EMP,SAM011217V64,77421,20/04/2016,FACTURADO
1007,g.velazquez004,20/04/2016,FACTURA,20462.4,"CURSO: ""MANEJO DEL CAMBIO"".. ",EBC,EMP,PPI110628I27,77288,20/04/2016,FACTURADO
1071,g.velazquez004,19/04/2016,FACTURA,8000,CURSO DE CAPACITACIÓN: CONTABILIDAD PARA NO CONTADORES.. ,EBC,EMP,REMA610409TX1,76831,19/04/2016,FACTURADO
1070,g.velazquez004,19/04/2016,FACTURA,50000,CURSO DE CAPACITACIÓN: CONTABILIDAD PARA NO CONTADORES.. ,EBC,EMP,DABP550625LS4,76830,19/04/2016,FACTURADO
1065,g.velazquez004,18/04/2016,FACTURA,52200,IMPARTICIÓN DE CLASES A 10 COLABORADORES IMMEX PARA PRESENTACIÓN DE EXAMEN CENEVAL (PREPARATORIA).. ,EBC,EMP,IMM861215HH0,76436,18/04/2016,FACTURADO
890,g.velazquez004,18/04/2016,FACTURA,81292.8,"Impartición del curso introducción al Desarrollo de Habilidades Gerenciales, con duración de 24 horas los días 27,28 y 29 de Abril 2016, para 20 participantes.. ",EBC,EMP,TTB040915CY9,76435,18/04/2016,FACTURADO
35,g.velazquez004,11/04/2016,FACTURA,169746.57,"Impartición de Materia ""Administración del conocimiento"" G1. Impartición de Materia ""Administración del conocimiento"" G2. Impartición de Materia ""Administración de la cartera"" G3. ",EBC,EMP,DOC960723EK2,75280,11/04/2016,FACTURADO
245,g.velazquez004,11/04/2016,FACTURA,236083.2,"Operación de GEFE virtual, 2 grupos, 1 de 1.. ",EBC,EMP,OWI010726LC1,75279,11/04/2016,FACTURADO
67,g.velazquez004,05/04/2016,FACTURA,41820.75,"Desarrollo de Artículos 2016, entrega 3 de 11.. ",EBC,EMP,AME860107KD9,74792,05/04/2016,FACTURADO
1007,g.velazquez004,04/04/2016,FACTURA,20462.4,"Curso ""Manejo del Cambio"".. ",EBC,EMP,PPI110628I27,74655,04/04/2016,FACTURADO
464,g.velazquez004,29/03/2016,FACTURA,194880,"Impartición del programa de formación institucional, Módulo 8.. ",EBC,EMP,ARG990409TB3,74199,29/03/2016,FACTURADO
1007,g.velazquez004,10/03/2016,FACTURA,20462.4,CURSO MANEJO DEL CAMBIO.. ,EBC,EMP,PPI110628I27,71643,10/03/2016,FACTURADO
76,g.velazquez004,09/03/2016,FACTURA,44660,APLICACIÓN DE 11 EVALUACIONES DE POTENCIAL.. ,EBC,EMP,SAM011217V64,71614,09/03/2016,FACTURADO
67,g.velazquez004,09/03/2016,FACTURA,41820.75,"Desarrollo de artículos 2016, entrega 2 de 11.. ",EBC,EMP,AME860107KD9,71542,09/03/2016,FACTURADO
1006,g.velazquez004,09/03/2016,FACTURA,27840,"CURSO DE INTEGRACIÓN Y DESARROLLO PARA EL EQUIPO DE MATERIALES Y SERVICIO AL CLIENTE PARA 10 PARTICIPANTES,  SUPPLIER: 11738, SITE: 501, P.O.: 6Q250804. ",EBC,EMP,FME841214V55,71541,09/03/2016,FACTURADO
507,g.velazquez004,03/03/2016,FACTURA,31083.36,DIPLOMADO LÍDERES EN DESARROLLO. ,EBC,EMP,PCM140723MTA,70614,03/03/2016,FACTURADO
507,g.velazquez004,03/03/2016,FACTURA,29743.56,DIPLOMADO LÍDERES EN DESARROLLO. ,EBC,EMP,PCM140723MTA,70613,03/03/2016,FACTURADO
507,g.velazquez004,03/03/2016,FACTURA,72617.16,DIPLOMADO LÍDERES EN DESARROLLO. ,EBC,EMP,PCM140723MTA,70612,03/03/2016,FACTURADO
507,g.velazquez004,03/03/2016,FACTURA,134515.92,DIPLOMADO LÍDERES EN DESARROLLO. ,EBC,EMP,PCM140723MTA,70611,03/03/2016,FACTURADO
507,g.velazquez004,03/03/2016,FACTURA,544040,DIPLOMADO LÍDERES EN DESARROLLO. ,EBC,EMP,PCM140723MTA,70610,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,51699.72,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70609,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,40322.52,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70608,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,135990.15,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70607,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,233026.32,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70606,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,482268.27,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70605,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,101953.9,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70604,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,52786.15,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70603,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,158350,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70602,03/03/2016,FACTURADO
210,g.velazquez004,03/03/2016,FACTURA,18000,SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,70601,03/03/2016,FACTURADO
122,g.velazquez004,01/03/2016,FACTURA,12180,"CURSO REFORMAS FISCALES 2016, DURACIÓN: 5 HORAS, 28 PARTICIPANTES POR GRUPO.. ",EBC,EMP,FFM9002036F0,69683,01/03/2016,FACTURADO
35,g.velazquez004,01/03/2016,FACTURA,169746.57,IMPARTICIÓN DE MATERIA: G1 TÉCNICAS DE VENTAS.. IMPARTICIÓN DE MATERIA: G2 TÉCNICAS DE VENTAS.. IMPARTICIÓN DE MATERIA: G3 CÁLCULOS DE PRODUCTOS FINANCIEROS.. ,EBC,EMP,DOC960723EK2,69682,01/03/2016,FACTURADO
464,g.velazquez004,23/02/2016,FACTURA,194880,Impartición del programa de formación institucional - Módulo 7.. ,EBC,EMP,ARG990409TB3,68394,23/02/2016,FACTURADO
210,g.velazquez004,22/02/2016,FACTURA,3500,Esta factura sustituye al folio REF39968 de fecha 04-08-2015 por concepto de: SERVICIOS EDUCATIVOS PARA LA LICENCIATURA EN ADMINISTRACIÓN DE EMPRESAS DEL ENTRETENIMIENTO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS.. ,EBC,EMP,CRA120531P89,68214,22/02/2016,FACTURADO
8,g.velazquez004,22/02/2016,FACTURA,55383.2,"Esta factura sustituye al folio REF68010 de fecha 19-02-2015 por concepto de: GESTIÓN ADMINISTRATIVA PARA LA ESPECIALIDAD EN CONTROL INTERNO CON RECONOCIMIENTO DE VALIDEZ OFICIAL DE ESTUDIOS DE 59 ALUMNOS, 3 MATERIAS.. ",EBC,EMP,BIM011108DJ5,68212,22/02/2016,FACTURADO
67,g.velazquez004,16/02/2016,FACTURA,41820.75,"Desarrollo de artículos 2016, entrega 1 de 11.. ",EBC,EMP,AME860107KD9,66957,16/02/2016,FACTURADO
833,g.velazquez004,15/02/2016,FACTURA,17400,"Esta factura sustituye al folio EMP62463 de fecha 19/01/2016 por concepto de: CURSO: ESTILO DE PERSONALIDAD, DURACIÓN: 6 HORAS, PARTICIPANTES POR GRUPO: MÁXIMO 25.. ",EBC,EMP,OHC080924AV5,66525,15/02/2016,FACTURADO
210,g.velazquez004,03/02/2016,FACTURA,400000,"Servicios educativos para la licenciatura  en administración de empresas del entretenimiento con reconocimiento de validez oficial de estudios, operación 2016.. ",EBC,EMP,CRA120531P89,65133,03/02/2016,FACTURADO
3,g.velazquez004,03/02/2016,FACTURA,46586.06,Team Building en inglés (8 horas). ,EBC,EMP,AAC030707E87,65121,03/02/2016,FACTURADO
3,g.velazquez004,03/02/2016,FACTURA,5220,"Aplicación evaluación de potencial, 1 participante.. ",EBC,EMP,AAC030707E87,65119,03/02/2016,FACTURADO
464,g.velazquez004,22/01/2016,FACTURA,194880,IMPARTICIÓN DE PROGRAMA DE FORMACIÓN INSTITUCIONAL MÓDULO 6.. ,EBC,EMP,ARG990409TB3,63512,22/01/2016,FACTURADO
890,g.velazquez004,22/01/2016,FACTURA,81292.8,"IMPARTICIÓN DEL CURSO INTRODUCCIÓN AL DESARROLLO DE HABILIDADES GERENCIALES, LOS DÍAS 27,28 Y 29 DE ENERO 2016.. ",EBC,EMP,TTB040915CY9,63511,22/01/2016,FACTURADO
25,g.velazquez004,22/01/2016,FACTURA,69600,"Despacho de pedido: 341195, Despacho 4, Diplomado en Administración de PYMES, Módulo 5 de 5. Fecha Módulos V: 5,12 y 19 de enero 2016.. ",EDU,ECC,DKR900301AQ7,63510,22/01/2016,FACTURADO
320,g.velazquez004,22/01/2016,FACTURA,113100,Impartición del Diplomado en Liderazgo.. ,EDU,ECC,BVM951002LX0,63509,22/01/2016,FACTURADO
833,g.velazquez004,19/01/2016,FACTURA,17400,"	CURSO: ESTILO DE PERSONALIDAD, DURACIÓN: 6 HORAS, PARTICIPANTES POR GRUPO: MÁXIMO 25.. ",EBC,EMP,OHC080924AV5,62463,19/01/2016,FACTURADO
98,g.velazquez004,11/01/2016,FACTURA,1713621.6,"PROGRAMA DE FORMACIÓN INTEGRAL, OPERACIÓN 2015.. ",EBC,EMP,AXX970225GL0,61149,11/01/2016,FACTURADO
3,g.velazquez004,06/01/2016,FACTURA,15660,"Aplicación de Evaluaciones de Potencial, 3 participantes.. ",EDU,ECC,AAC030707E87,60632,06/01/2016,FACTURADO
780,g.velazquez004,06/01/2016,FACTURA,45588,Esta factura sustituye al folio ECC58605 DEL 15 DE DICIEMBRE 2015 POR CONCEPTO DE: ACTUALIZACIÓN DEL CURSO CONTABILIDAD FINANCIERA.. ,EDU,ECC,BMN930209927,60630,06/01/2016,FACTURADO
35,g.velazquez004,04/01/2016,FACTURA,134707.9,Impartición de laboratorio 2 G2. Impartición de laboratorio 2 G1. Impartición de Materia 11 Análisis de Crédito G3. ,EDU,ECC,DOC960723EK2,60368,04/01/2016,FACTURADO
245,g.velazquez004,17/12/2015,FACTURA,34800,OPERACIÓN DE PROGRAMAS DE CAPACITACIÓN.. ,EDU,ECC,OWI010726LC1,59433,17/12/2015,FACTURADO
780,g.velazquez004,15/12/2015,FACTURA,45588,ESTA FACTURA SUSTITUYE AL FOLIO ECC52684 DE FECHA 5 DE NOVIEMBRE 2015 POR CONCEPTO DE: ACTUALIZACIÓN DEL CURSO CONTABILIDAD FINANCIERA.. ,EDU,ECC,BMN930209927,58605,15/12/2015,FACTURADO
836,g.velazquez004,15/12/2015,FACTURA,54130.24,"ESTA FACTURA SUSTITUYE AL FOLIO ECC57844 DE FECHA 9 DICIEMBRE 2015 POR CONCEPTO DE: CAPACITACIÓN PRESENCIAL CURSO: ASPECTOS CONTABLES, FINANCIEROS Y FISCALES DE UNA EMPRESA.. ",EDU,ECC,MFI921113K41,58604,15/12/2015,FACTURADO
734,g.velazquez004,15/12/2015,FACTURA,25000,"CURSO DE ALTA DIRECCIÓN EBC,  SEDE: TOLUCA. ",EDU,ECC,CNA780113GI9,58603,15/12/2015,FACTURADO
8,g.velazquez004,14/12/2015,FACTURA,2624128.8,OPERACIÓN DE PROGRAMAS DE CAPACITACIÓN 2016 : DIPLOMADOS.. ,EDU,ECC,BIM011108DJ5,58357,14/12/2015,CANCELADO
771,g.velazquez004,10/12/2015,FACTURA,60030,"PROGRAMA DE CAPACITACIÓN SOFAGRO 2015 , DURACIÓN TOTAL DEL PROGRAMA: 50 HORAS, TOTAL DE PARTICIPANTES: 50, MODALIDAD VIRTUAL, 2 DE 2.. ",EDU,ECC,FAG0605094P8,58010,10/12/2015,FACTURADO
266,g.velazquez004,09/12/2015,FACTURA,147292.16,"ESTA FACTURA SUSTITUYE AL FOLIO ECC54191 DE FECHA 17 DE NOVIEMBRE 2015 POR CONCEPTO DE: DISEÑO: FIDUCIARIO, MARINA YESCAS.. ",EDU,ECC,BBS001025HP2,57877,09/12/2015,FACTURADO
836,g.velazquez004,09/12/2015,FACTURA,54130.24,CAPACITACIÓN PRESENCIAL CURSO FACTORAJE FINANCIERO Y ARRENDAMIENTO.. ,EDU,ECC,MFI921113K41,57845,09/12/2015,FACTURADO
836,g.velazquez004,09/12/2015,FACTURA,54130.24,CAPACITACIÓN PRESENCIAL CURSO ASPECTOS FINANCIEROS DE LA EMPRESA.. ,EDU,ECC,MFI921113K41,57844,09/12/2015,CANCELADO
836,g.velazquez004,09/12/2015,FACTURA,110455.2,CAPACITACIÓN PRESENCIAL CURSO ANÁLISIS DE CRÉDITO. ,EDU,ECC,MFI921113K41,57843,09/12/2015,FACTURADO
836,g.velazquez004,09/12/2015,FACTURA,92220,CAPACITACIÓN PRESENCIAL CURSO ADMINISTRACIÓN DE RIESGOS.. ,EDU,ECC,MFI921113K41,57842,09/12/2015,FACTURADO
78,g.velazquez004,09/12/2015,FACTURA,78764,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,AIL0501146I3,57841,09/12/2015,FACTURADO
76,g.velazquez004,09/12/2015,FACTURA,78764,CAPACITACIÓN Y CERTIFICACIÓN DE COMPETENCIAS 2015.. ,EDU,ECC,SAM011217V64,57840,09/12/2015,FACTURADO
162,g.velazquez004,09/12/2015,FACTURA,81739.4,"Ajustes de contenido, Diseño Instrucccional y Diseño Multimedia 2 de 2.. ",EDU,ECC,COF9807152LA,57839,09/12/2015,FACTURADO
833,g.velazquez004,08/12/2015,FACTURA,29000,"CURSO: MODELO DE LA VENTA CONSULTIVA, DURACIÓN: 10 HORAS, PARTICIPANTES POR GRUPO: MÁXIMO 25.. ",EDU,ECC,OHC080924AV5,57699,08/12/2015,FACTURADO
5,g.velazquez004,07/12/2015,FACTURA,11600,"Acreditación de materiales elaborados para el proyecto de materiales de capacitación administrativa, segunda parte.. ",EDU,ECC,EBC840801QW6,57601,07/12/2015,FACTURADO
753,g.velazquez004,07/12/2015,FACTURA,69600,"ELABORACIÓN 2 SIMULADORES, 2 DE 2.. ",EDU,ECC,AMS950419EG4,57583,07/12/2015,FACTURADO
753,g.velazquez004,07/12/2015,FACTURA,92592.36,APLICACIÓN DIDÁCTICA PARA OPTIMAXX PLUS Y GMM 2DA PARTE.. ,EDU,ECC,AMS950419EG4,57582,07/12/2015,FACTURADO
122,g.velazquez004,07/12/2015,FACTURA,29696,"CURSO: PREVENCIÓN LAVADO DE DINERO, DURACIÓN 8 HORAS, 15 PARTICIPANTES MÁXIMO POR GRUPO.. ",EDU,ECC,FFM9002036F0,57581,07/12/2015,FACTURADO
245,g.velazquez004,03/12/2015,FACTURA,85840,OPERACIÓN CAPACITACIÓN PRESENCIAL.. ,EDU,ECC,OWI010726LC1,57318,03/12/2015,FACTURADO
62,g.velazquez004,03/12/2015,FACTURA,76753,1 CURSO IMPARTIDO EN EL MES DE NOVIEMBRE 2015 EN CIUDAD VALLES.. ,EDU,ECC,CJF950204TL0,57317,03/12/2015,FACTURADO
815,g.velazquez004,01/12/2015,FACTURA,13920,"CONFERENCIA : TENDENCIAS FINANCIERAS DEL ENTORNO ECONÓMICO NACIONAL EL INTERNACIONAL, DURACIÓN: 3 HORAS, FECHA: JUEVES 03 DE DICIEMBRE 2015, HORARIO: 11:00 A 14:00 HRS., NÚMERO DE PARTICIPANTES: 25.. ",EDU,ECC,BNE820901682,57132,01/12/2015,FACTURADO
78,g.velazquez004,01/12/2015,FACTURA,5104,SESIÓN ADICIONAL DEL DIPLOMADO: DESARROLLO DE COMPETENCIAS.. ,EDU,ECC,AIL0501146I3,57131,01/12/2015,FACTURADO
76,g.velazquez004,01/12/2015,FACTURA,5104,SESIÓN ADICIONAL DEL DIPLOMADO: DESARROLLO DE COMPETENCIAS.. ,EDU,ECC,SAM011217V64,57130,01/12/2015,FACTURADO
76,g.velazquez004,01/12/2015,FACTURA,8120,Aplicación 2 evaluaciones de potencial. ,EDU,ECC,SAM011217V64,57129,01/12/2015,FACTURADO
8,g.velazquez004,01/12/2015,FACTURA,299497.5,"OPERACIÓN DE DIPLOMADO CI PARA 3 GRUPOS, 4 DE 4.. ",EDU,ECC,BIM011108DJ5,57128,01/12/2015,FACTURADO
25,g.velazquez004,01/12/2015,FACTURA,69600,"NÚMERO DE PEDIDO: 341195, DESPACHO 3, DIPLOMADO EN ADMINISTRACIÓN DE PYMES, MÓDULO 4 DE 5. FECHAS: MÓDULO IV : 27 DE NOVIEMBRE, 4 Y 11 DE DICIEMBRE.. ",EDU,ECC,DKR900301AQ7,57126,01/12/2015,FACTURADO
446,g.velazquez004,01/12/2015,FACTURA,28188,"SESIÓN DE ACTUALIZACIÓN: INTERPRETACIÓN DE IMPUESTOS FEDERALES, DURACIÓN: 48 HORAS. OC4500912595.. ",EDU,ECC,DMA990408TQ5,57125,01/12/2015,FACTURADO
5,g.velazquez004,01/12/2015,FACTURA,8700,Acreditación de materiales elaborados para el proyecto de materiales de capacitación administrativa. Orden de Compra EBC-2015-5459.. ,EDU,ECC,EBC840801QW6,57124,01/12/2015,FACTURADO
35,g.velazquez004,27/11/2015,FACTURA,187028.83,IMPARTICIÓN DE MATERIA 15 GRUPO 2 HERRAMIENTAS QUE SE EMPLEAN EN LC. IMPARTICIÓN DE LABORATORIO 1 G3. IMPARTICIÓN DE MATERIA 15 GRUPO 1 HERRAMIENTAS QUE SE EMPLEAN EN LC. DESARROLLO DE LABORATORIO 2. ,EDU,ECC,DOC960723EK2,56883,27/11/2015,FACTURADO
62,g.velazquez004,27/11/2015,FACTURA,181774.32,"IMPARTICIÓN DEL 25% DEL PROGRAMA DE PREPARACIÓN PARA EXAMEN CENEVAL, 3 GRUPOS.. ",EDU,ECC,CJF950204TL0,56881,27/11/2015,FACTURADO
62,g.velazquez004,27/11/2015,FACTURA,545322.96,"Impartición del 75% programa de preparación exámen CENEVAL, 3 Grupos.. ",EDU,ECC,CJF950204TL0,56880,27/11/2015,FACTURADO
